Date,Site,Sample_KR,Name_EN,Position,Temp,pH,Turbidity,EC,DO,SS,Br,BOD,COD,NH3N,TOC,SUVA,Aromaticity,MolWeight,Biopolymer,HS,BB,LMWN,THMFP,HAAFP,Turbidity_nd,SS_nd,Br_nd,NH3N_nd,uv_zero_placeholder,group,wtp,stage,month,season,n_measured
2017-08-01,T2,감천2-1,Gamcheon 2-1,"Gamcheon tributary, near Gimcheon/Gumi",27.7,7.58,1.78,224.5,7.44,4.4,0.020010200000000002,0.5,5.0,0.02,3.6,3.7924412924455435,4.470780935559783,731.0,97.16410971641096,1553.3409710960188,790.8879590887959,350.6276150627615,0.119,0.189,False,False,False,False,False,tributary,,,8,summer,20
2017-08-01,T3,금호강6,Geumho River 6,"Lower Geumho River, Daegu",30.0,7.86,10.0,549.7,8.17,3.4,0.0,0.3,7.5,0.05,4.0,3.733640095346197,4.484508076939248,696.0,176.19711761971175,1686.3986573888944,1111.436541143654,570.8042770804277,0.144,0.193,False,False,False,False,False,tributary,,,8,summer,20
2017-08-01,T4,회천2-1,Hoecheon 2-1,"Hoecheon tributary, Goryeong area",29.3,7.93,9.62,229.8,9.45,1.2,0.0223672,0.8,6.1,0.03,3.6,3.774504281368821,4.579473162577288,737.0,146.35053463505346,1783.3533487515374,894.9325894932589,357.46164574616455,0.135,0.209,False,False,False,False,False,tributary,,,8,summer,20
2017-08-01,T5,황강5,Hwang River 5,"Hwanggang tributary, Gyeongsangnam-do",30.8,7.9,3.94,161.9,7.79,0.6,0.0182857,0.5,4.2,0.02,1.9,3.272437236051502,4.2754738185666765,690.0,159.78614597861457,850.3597388929493,502.04556020455595,312.59879125987914,0.069,0.096,False,False,False,False,False,tributary,,,8,summer,20
2017-08-01,T6,밀양강3,Miryang River 3,"Miryang River, Miryang-si",29.7,8.15,0.623,209.7,8.77,0.8,0.0219967,0.7,4.9,0.03,2.9,3.8143049836845684,4.213534684393154,689.0,149.8837749883775,1318.6140416926924,744.6304044630403,452.0688052068805,0.096,0.14,False,False,False,False,False,tributary,,,8,summer,20
2017-08-01,1,밀양호,Miryang Reservoir,"Miryang, Gyeongsangnam-do",13.5,6.9,1.12,55.0,9.3,0.2,0.0149886,0.9,4.7,,2.0,,,,163.22640632264063,524.6178394931629,311.7619711761971,414.36541143654114,0.039,0.048,False,False,False,True,False,reservoir,,,8,summer,16
2017-08-01,2,운문호,Unmun Reservoir,"Cheongdo-gun, Gyeongsangbuk-do",14.5,6.9,1.37,88.0,4.1,0.2,0.018316,0.3,4.2,,2.4,,,,155.13714551371456,545.5774424229128,472.0130172013017,354.7187354718735,0.047,0.053,False,False,False,True,False,reservoir,,,8,summer,16
2017-08-01,3,남강호,Namgang Reservoir / Namgang Dam Reservoir,"Jinju area, Gyeongsangnam-do",28.3,8.8,2.19,132.0,6.0,5.2,0.005389700000000001,0.8,4.7,0.39,3.8,,,,700.697350069735,1225.0704697058884,728.6378428637843,469.36308693630866,0.11,0.149,False,False,False,False,False,reservoir,,,8,summer,17
2017-08-01,4,영천호(죽장천),Yeongcheon Reservoir (Jukjangcheon),Yeongcheon/Pohang-region tributary system,22.0,7.1,1.99,153.0,7.9,0.8,0.0132213,0.2,3.2,,1.9,,,,95.72291957229196,977.6607770986933,370.38586703858664,286.1924686192468,0.068,0.091,False,False,False,True,False,reservoir,,,8,summer,16
2017-08-01,5,합천호,Hapcheon Reservoir,"Hapcheon-gun, Gyeongsangnam-do",17.7,7.9,2.16,131.3,5.8,1.8,0.0152584,3.5,4.5,0.15,1.2,,,,469.22361692236166,736.4892992834126,514.9697814969782,281.45048814504884,0.069,0.091,False,False,False,False,False,reservoir,,,8,summer,17
2017-08-01,6,구미원수,Gumi Raw Water,Gumi WTP influent/raw water,27.0,7.4,11.34,193.7,8.55,3.8,0.0142676,0.8,4.6,0.01,3.5,,,,96.09483960948397,1769.5436690071438,864.6211064621106,398.74476987447696,0.062,0.2,False,False,False,False,False,treatment,Gumi,raw,8,summer,17
2017-08-01,7,구미침전수,Gumi Settled Water,Gumi After sedimentation,27.0,7.3,0.48,191.5,8.6,,0.0094572,,,,2.847,,,,81.49697814969781,560.1115760111576,539.7489539748954,384.4258484425848,0.066,0.087,False,False,False,False,False,treatment,Gumi,settled,8,summer,13
2017-08-01,8,구미여과수,Gumi Filtered Water,Gumi After filtration,27.0,7.3,0.05,190.3,8.6,,0.0106634,,,,2.684,,,,73.64016736401673,445.2347745234774,609.716410971641,561.5062761506275,0.062,0.074,False,False,False,False,False,treatment,Gumi,filtered,8,summer,13
2017-08-01,9,구미오존처리수,Gumi Ozonated Water,Gumi ozonated Water,27.0,7.2,0.07,189.7,8.6,,0.012225699999999999,,,,2.64,,,,75.08135750813575,461.22733612273356,581.4039981403998,500.325430032543,0.058,0.059,False,False,False,False,False,treatment,Gumi,ozonated,8,summer,13
2017-08-01,10,구미GAC처리수,Gumi GAC-Treated Water,Gumi After granular activated carbon,27.0,7.1,0.08,193.4,8.6,,0.0117514,,,,2.234,,,,39.098093909809386,389.9116689911669,527.3826127382612,408.3682008368201,0.045,0.048,False,False,False,False,False,treatment,Gumi,GAC,8,summer,13
2017-08-01,11,구미정수,Gumi Finished Water,Gumi Final treated drinking water,27.0,7.0,0.08,187.4,8.6,,0.0029035000000000003,,,,2.222,,,,40.6322640632264,420.704189662738,484.79776847977683,438.35425383542537,0.044,0.06,False,False,False,False,False,treatment,Gumi,finished,8,summer,13
2017-08-01,12,고령침전수,Goryeong Settled Water,Goryeong setted water/sedimentation,26.0,7.3,0.52,195.0,,,0.0110625,,,,2.806,,,,63.08693630869362,537.7033937703394,689.0748489074848,496.60622966062294,0.063,0.086,False,False,False,False,False,treatment,Goryeong,settled,8,summer,12
2017-08-01,13,고령여과수,Goryeong Filtered Water,Goryeong filtered water,26.0,7.2,0.07,195.0,,,0.0104962,,,,2.761,,,,64.80706648070664,560.7266540698041,685.9600185960019,480.14876801487674,0.06,0.091,False,False,False,False,False,treatment,Goryeong,filtered,8,summer,12
2017-08-01,14,고령오존처리수,Goryeong Ozonated Water,Goryeong  ozonated water,26.0,7.2,0.07,195.0,,,0.0130376,,,,2.631,,,,61.366806136680616,534.0306834030683,652.4872152487214,538.3077638307764,0.054,0.054,False,False,False,False,False,treatment,Goryeong,ozonated,8,summer,12
2017-08-01,15,고령GAC처리수,Goryeong GAC-Treated Water,Goryeong GAC treated water,26.0,7.1,0.06,202.0,,,0.0168197,,,,2.095,,,,16.829381682938166,491.35285913528594,539.1910739191073,451.7898651789865,0.043,0.038,False,False,False,False,False,treatment,Goryeong,GAC,8,summer,12
2017-08-01,16,고령정수,Goryeong Finished Water,Goryeong Final treated drinking water,26.0,7.1,0.06,202.0,,,0.0037779,,,,2.103,,,,19.20037192003719,493.0722530402569,533.5192933519294,425.89493258949324,0.038,0.048,False,False,False,False,False,treatment,Goryeong,finished,8,summer,12
2017-08-01,17,반송오존처리수,Bansong Ozonated Water,Bansong ozonated water,27.6,7.3,11.8,281.0,,,0.030084,,,,3.358,,,,259.73965597396557,1250.9065550906555,854.2073454207344,523.0125523012551,0.082,0.13,False,False,False,False,False,treatment,Bansong,ozonated,8,summer,12
2017-08-01,18,반송침전수,Bansong Settled Water,Bansong setted water/sedimentation,27.6,7.2,0.19,284.0,,,0.0102036,,,,2.695,,,,133.00790330079033,566.9920966992096,801.4876801487679,575.4997675499767,0.053,0.057,False,False,False,False,False,treatment,Bansong,settled,8,summer,12
2017-08-01,19,반송F/A처리수,Bansong F/A-Treated Water,Bansong F/A treated water,27.4,7.0,0.04,289.0,,,0.0185765,,,,2.34,,,,78.89353788935378,529.6606229660623,705.6717805671781,599.9535099953509,0.047,0.052,False,False,False,False,False,treatment,Bansong,F/A,8,summer,12
2017-08-01,20,반송정수,Bansong Finished Water,Bansong Final treated drinking water,28.1,6.9,0.06,289.0,,,0.0099785,,,,2.328,,,,89.49325894932589,565.0860065086006,666.6666666666666,506.13668061366803,0.047,0.061,False,False,False,False,False,treatment,Bansong,finished,8,summer,12
2017-09-01,M1,안동호,Andong Reservoir,"Andong, Gyeongsangbuk-do; upper Nakdong basin",18.0,7.85,0.617,212.0,8.8,0.4,0.014,0.6,2.8,0.04,2.9,2.3422682140608604,3.507304222347483,730.0,325.4765225476522,1161.4024167181105,673.0357973035797,397.954439795444,0.092,0.127,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M2,임하호,Imha Reservoir,"Andong, Gyeongsangbuk-do; Banbyeoncheon/upper Nakdong basin",21.0,7.85,1.55,200.0,8.8,1.8,0.003,0.4,4.6,0.03,4.6,2.900281203789598,3.936848930816848,776.0,290.0976290097629,2444.0134150648278,1136.5876336587633,678.5216178521617,0.007,,False,False,False,False,False,main_stem,,,9,autumn,19
2017-09-01,M3,예천,Yecheon,"Yecheon-gun, Gyeongsangbuk-do; upper Nakdong River",21.8,7.7,1.54,271.0,8.4,2.2,0.011,0.8,4.1,0.02,2.7,3.0525253611972984,4.121455641946789,736.0,125.52301255230125,1272.5367092687277,691.1204091120409,302.83589028358904,0.113,0.161,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M4,상주,Sangju,"Sangju-si, Gyeongsangbuk-do; upper–middle Nakdong",21.7,7.44,3.54,231.0,8.2,0.8,0.012,0.4,3.8,0.03,2.5,3.1508702285827086,4.232678666324388,726.0,112.87773128777312,1092.175845234766,597.350069735007,387.4476987447698,0.104,0.153,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M5,낙단보,Nakdan Weir,"Sangju area, Gyeongsangbuk-do; Nakdong main stem",23.7,8.47,2.56,313.0,9.3,4.0,0.024,0.7,4.7,0.13,2.3,2.8905411282786884,3.9454236392208055,697.0,172.4314272431427,1012.7077255483509,595.258019525802,359.55369595536956,0.109,0.133,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M6,해평,Haepyeong,"Gumi-si, Gyeongsangbuk-do; Nakdong main stem",24.0,7.9,5.63,246.0,8.9,5.4,0.022,0.6,4.1,0.05,2.4,2.648745748833592,3.759352363028953,687.0,162.25011622501162,1100.5489777144721,649.5118549511855,422.0827522082752,0.097,0.155,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M7,구미,Gumi,"Gumi-si, Gyeongsangbuk-do; Nakdong main stem",25.2,8.71,1.93,368.0,10.1,3.0,0.048,1.0,5.0,0.14,2.6,2.5205174072164946,4.020853870419094,708.0,210.36727103672712,1093.9429637967755,762.2501162250117,458.2054858205486,0.099,0.131,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M8,왜관,Waegwan,"Waegwan-eup, Chilgok-gun, Gyeongsangbuk-do",24.5,8.45,1.68,339.0,9.5,2.0,0.035,1.2,4.9,0.08,2.5,2.8301312466666664,3.598154685772115,681.0,202.370990237099,1109.3764300306711,690.9809390980938,425.05811250581127,0.103,0.139,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M9,고령(취),Goryeong Raw Water,Raw-water sample associated with Goryeong WTP,23.0,7.7,3.3,252.0,8.9,1.0,0.038,0.5,4.1,0.02,2.6,2.6855416435610486,4.084830195667755,681.0,185.44862854486283,1276.2119232101404,701.720130172013,406.88052068805206,0.104,0.127,False,False,False,False,False,main_stem,Goryeong,raw,9,autumn,20
2017-09-01,M10,달성,Dalseong,Daegu/Dalseong area; Nakdong main stem,25.2,8.7,4.29,457.0,10.5,6.8,0.029,0.6,5.3,0.15,2.8,2.986026470334769,3.954730577573824,693.0,271.5016271501627,1279.4195459717253,767.2245467224546,460.62296606229654,0.132,0.168,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M11,고령,Goryeong,Goryeong-gun area; Nakdong River,26.1,8.77,1.84,487.0,10.4,10.0,0.056,1.6,6.0,0.17,3.3,2.916034894646436,4.095695977356729,674.0,313.5285913528591,1319.11075184022,855.6020455602045,363.64481636448164,0.169,0.216,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M12,용산,Yongsan,"Lower-middle Nakdong, Changnyeong reach",25.4,9.17,1.84,330.0,11.9,6.0,0.042,2.0,4.1,0.08,3.2,2.664460417313189,4.1406124519806635,712.0,364.6675964667596,1407.3466830281402,927.6150627615062,549.1864249186425,0.131,0.196,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M13,남지,Namji,"Namji-eup, Changnyeong-gun, Gyeongsangnam-do",25.4,9.33,1.95,288.0,12.6,9.6,0.047,1.4,4.1,0.12,3.2,2.4785952897196264,3.9249081784084785,672.0,431.3807531380753,1409.4947317323588,837.1455137145514,518.5960018596002,0.176,0.238,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M14,본포,Bansong Raw Water,"Raw-water source for Bansong WTP, Changwon system",24.3,8.7,26.8,325.0,9.1,6.8,0.038,0.9,3.5,0.04,3.1,2.853394459823367,4.14549014240407,712.0,256.99674569967453,1445.285067431238,852.9521152952116,638.2612738261273,0.146,0.218,False,False,False,False,False,main_stem,Bansong,raw,9,autumn,20
2017-09-01,M15,삼량진,Samnangjin,"Miryang-si, Gyeongsangnam-do; lower Nakdong",23.6,9.3,3.06,299.0,10.6,7.8,0.035,1.9,5.3,0.08,3.4,2.6085287521301317,4.113860669385194,716.0,425.89493258949324,1449.0917605361947,865.2719665271965,706.369130636913,0.163,0.226,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M16,물금,Mulgeum,"Yangsan-si, Gyeongsangnam-do; lower Nakdong",24.3,8.92,1.94,273.0,9.0,2.6,0.033,2.6,4.4,0.06,3.3,2.9965002021511307,4.0449263142595795,705.0,317.6662017666202,1490.7428545095208,868.9446768944675,479.4979079497908,0.137,0.194,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M17,구포,Gupo,Busan; lower Nakdong River,22.8,8.82,1.9,273.0,9.0,2.8,0.036,2.2,4.6,0.04,3.4,2.8105379213007247,4.115645535314453,707.0,308.32171083217105,1585.7078419415848,922.4081822408182,480.42770804277075,0.15,0.187,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,M18,하구둑,Nakdong River Estuary Barrage,Busan; river mouth,26.0,7.72,0.904,312.0,8.7,1.2,0.08,2.0,5.1,0.09,3.5,2.7860376998939556,4.006187140860112,720.0,337.37796373779634,1565.1720649908975,970.0139470013945,625.3835425383542,0.167,0.179,False,False,False,False,False,main_stem,,,9,autumn,20
2017-09-01,T1,위천6,Wicheon 6,"Wicheon tributary, Gyeongsangbuk-do",23.6,7.92,3.69,377.0,9.3,5.6,0.03,2.0,5.7,0.1,3.1,2.832181435634328,4.332602078792585,678.0,164.80706648070662,1386.0690852259293,860.2975360297535,520.9205020920501,0.132,0.185,False,False,False,False,False,tributary,,,9,autumn,20
2017-09-01,T2,감천2-1,Gamcheon 2-1,"Gamcheon tributary, near Gimcheon/Gumi",22.1,7.48,1.3,329.0,8.1,7.8,0.015,0.7,4.7,0.02,2.9,3.2834668625991252,4.720837140673397,706.0,123.19851231985122,1279.5894499208096,747.0478847047884,515.2952115295211,0.108,0.189,False,False,False,False,False,tributary,,,9,autumn,20
2017-09-01,T3,금호강,Geumho River 6,"Lower Geumho River, Daegu",24.3,7.63,3.78,662.0,7.2,5.2,0.0,3.1,5.6,0.73,3.9,3.1839202853541715,3.6955223274061746,679.0,251.5109251510925,1366.8657776843716,1085.3091585309157,520.4556020455602,0.161,0.181,False,False,False,False,False,tributary,,,9,autumn,20
2017-09-01,T4,회천,Hoecheon 2-1,"Hoecheon tributary, Goryeong area",27.1,8.93,1.39,394.0,11.1,1.8,0.048,2.0,5.4,0.08,3.3,2.741778325613266,4.170197027253053,685.0,299.488609948861,1387.5688276080273,880.5206880520689,445.37424453742443,0.119,0.15,False,False,False,False,False,tributary,,,9,autumn,20
2017-09-01,T5,황강,Hwang River 5,"Hwanggang tributary, Gyeongsangnam-do",25.8,7.83,2.48,206.0,8.9,3.8,0.027,0.2,4.7,0.02,2.2,3.228881873412536,4.158917190288849,669.0,143.93305439330544,997.4086066647311,542.3523942352394,408.27522082752205,0.095,0.133,False,False,False,False,False,tributary,,,9,autumn,20
2017-09-01,T6,밀양강3,Miryang River 3,"Miryang River, Miryang-si",23.8,9.28,2.63,265.0,11.5,13.4,0.04,2.1,5.0,0.13,2.5,2.773310940624362,3.72951135,679.0,305.718270571827,794.6691461335813,640.5392840539284,430.7763830776383,0.131,0.188,False,False,False,False,False,tributary,,,9,autumn,20
2017-09-01,1,밀양호,Miryang Reservoir,"Miryang, Gyeongsangnam-do",11.0,7.19,0.165,51.0,9.0,0.2,0.012,0.5,5.1,,1.0,,,,57.18270571827057,488.76707771033455,297.95443979544393,403.672710367271,0.051,0.056,False,False,False,True,False,reservoir,,,9,autumn,16
2017-09-01,2,운문호,Unmun Reservoir,"Cheongdo-gun, Gyeongsangbuk-do",15.0,7.56,0.694,100.0,8.8,1.0,0.017,0.6,3.3,0.05,2.0,,,,205.439330543933,559.3462922076919,467.0385867038586,289.7721989772199,0.06,0.065,False,False,False,False,False,reservoir,,,9,autumn,17
2017-09-01,3,남강호,Namgang Reservoir / Namgang Dam Reservoir,"Jinju area, Gyeongsangnam-do",26.0,7.75,1.51,114.0,8.8,2.0,0.006,1.4,3.9,0.06,2.8,,,,523.8028823802882,1171.074729376108,642.5848442584844,511.3435611343561,0.118,0.162,False,False,False,False,False,reservoir,,,9,autumn,17
2017-09-01,4,영천호(죽장천),Yeongcheon Reservoir (Jukjangcheon),Yeongcheon/Pohang-region tributary system,21.0,7.46,0.342,154.0,8.8,1.0,0.014,0.9,2.5,,1.8,,,,52.48721524872152,333.4688027237349,231.1947931194793,225.05811250581124,0.036,0.031,False,False,False,True,False,reservoir,,,9,autumn,16
2017-09-01,5,합천호,Hapcheon Reservoir,"Hapcheon-gun, Gyeongsangnam-do",22.0,7.71,0.067,175.0,9.0,0.4,0.011,1.0,5.0,0.1,1.2,,,,322.5476522547652,743.3899968188008,491.21338912133893,328.9632728963272,0.071,0.095,False,False,False,False,False,reservoir,,,9,autumn,17
2017-09-01,6,구미원수,Gumi Raw Water,Gumi WTP influent/raw water,24.0,7.9,5.63,246.2,8.9,5.4,0.022,0.6,4.1,0.07,2.4,,,,162.25011622501162,1100.5489777144721,649.5118549511855,422.0827522082752,0.097,0.155,False,False,False,False,False,treatment,Gumi,raw,9,autumn,17
2017-09-01,7,구미침전수,Gumi Settled Water,Gumi After sedimentation,24.0,7.7,0.38,252.0,8.9,,0.009,,,,1.898,,,,83.86796838679683,650.339307645871,561.4597861459786,525.7554625755462,0.071,0.072,False,False,False,False,False,treatment,Gumi,settled,9,autumn,13
2017-09-01,8,구미여과수,Gumi Filtered Water,Gumi After filtration,24.0,7.6,0.06,249.0,8.9,,0.012,,,,1.781,,,,70.3393770339377,554.8670167682901,589.5397489539748,443.3751743375174,0.051,0.044,False,False,False,False,False,treatment,Gumi,filtered,9,autumn,13
2017-09-01,9,구미오존처리수,Gumi Ozonated Water,Gumi ozonated Water,24.0,7.5,0.06,252.0,8.9,,0.024,,,,1.798,,,,75.36029753602975,521.6645145644736,578.6610878661087,409.7164109716411,0.056,0.049,False,False,False,False,False,treatment,Gumi,ozonated,9,autumn,13
2017-09-01,10,구미GAC처리수,Gumi GAC-Treated Water,Gumi After granular activated carbon,24.0,7.4,0.07,252.0,8.9,,0.02,,,,1.464,,,,48.907484890748485,502.68437922965677,508.87959088795907,441.4690841469084,0.044,0.032,False,False,False,False,False,treatment,Gumi,GAC,9,autumn,13
2017-09-01,11,구미정수,Gumi Finished Water,Gumi Final treated drinking water,24.0,7.3,0.07,252.0,8.9,,0.01,,,,1.468,,,,39.9349139934914,463.1833475629078,486.8433286843328,423.0125523012552,0.051,0.038,False,False,False,False,False,treatment,Gumi,finished,9,autumn,13
2017-09-01,12,고령침전수,Goryeong Settled Water,Goryeong setted water/sedimentation,23.0,7.5,0.34,252.0,,,0.03,,,,2.011,,,,63.27289632728963,722.4011300015269,598.512319851232,434.44909344490935,0.079,0.052,False,False,False,False,False,treatment,Goryeong,settled,9,autumn,12
2017-09-01,13,고령여과수,Goryeong Filtered Water,Goryeong filtered water,23.0,7.4,0.07,252.0,,,0.031,,,,1.991,,,,65.13249651324965,653.9218661394393,674.1050674105066,724.8256624825661,0.073,0.055,False,False,False,False,False,treatment,Goryeong,filtered,9,autumn,12
2017-09-01,14,고령오존처리수,Goryeong Ozonated Water,Goryeong  ozonated water,23.0,7.3,0.07,252.0,,,0.03,,,,1.924,,,,61.27382612738261,729.7235212076462,561.4597861459786,898.6517898651789,0.065,0.045,False,False,False,False,False,treatment,Goryeong,ozonated,9,autumn,12
2017-09-01,15,고령GAC처리수,Goryeong GAC-Treated Water,Goryeong GAC treated water,23.0,7.3,0.05,260.0,,,0.035,,,,1.517,,,,11.576011157601116,575.5702289632729,553.4635053463504,515.3417015341702,0.057,0.029,False,False,False,False,False,treatment,Goryeong,GAC,9,autumn,12
2017-09-01,16,고령정수,Goryeong Finished Water,Goryeong Final treated drinking water,23.0,7.3,0.05,260.0,,,0.018,,,,1.54,,,,19.9442119944212,586.2592498413945,539.0516039051604,440.7717340771734,0.053,0.039,False,False,False,False,False,treatment,Goryeong,finished,9,autumn,12
2017-09-01,17,반송오존처리수,Bansong Ozonated Water,Bansong ozonated water,24.3,7.8,23.7,334.0,,,0.038,,,,2.991,,,,352.3012552301255,1392.924549625106,857.6940957694096,564.4816364481636,0.135,0.162,False,False,False,False,False,treatment,Bansong,ozonated,9,autumn,12
2017-09-01,18,반송침전수,Bansong Settled Water,Bansong setted water/sedimentation,23.8,7.3,0.25,301.0,,,0.029,,,,2.308,,,,136.95955369595538,723.1513060348664,788.4239888423988,804.0446304044631,0.084,0.07,False,False,False,False,False,treatment,Bansong,settled,9,autumn,12
2017-09-01,19,반송F/A처리수,Bansong F/A-Treated Water,Bansong F/A treated water,24.2,7.2,0.07,302.0,,,0.027,,,,1.919,,,,84.23988842398884,660.9630337459707,686.8433286843327,534.1701534170153,0.065,0.041,False,False,False,False,False,treatment,Bansong,F/A,9,autumn,12
2017-09-01,20,반송정수,Bansong Finished Water,Bansong Final treated drinking water,24.2,7.1,0.05,299.0,,,0.007,,,,1.96,,,,94.23523942352394,736.7808972430444,590.004649000465,617.2942817294281,0.065,0.046,False,False,False,False,False,treatment,Bansong,finished,9,autumn,12
2017-10-01,M1,안동호,Andong Reservoir,"Andong, Gyeongsangbuk-do; upper Nakdong basin",17.0,6.7,1.1,205.0,5.3,1.0,0.006,0.8,4.0,0.005,2.4,2.8745599378728657,3.8821436608018463,739.0,158.85634588563457,1056.806434399855,616.8293816829381,209.76290097629007,0.074,0.095,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M2,임하호,Imha Reservoir,"Andong, Gyeongsangbuk-do; Banbyeoncheon/upper Nakdong basin",19.3,7.8,2.42,212.3,7.5,4.2,0.002,0.4,6.4,0.005,4.2,3.3877867713270144,4.189960172246256,759.0,256.15992561599256,2233.6577473915777,1045.0023245002324,392.51510925151086,0.143,0.199,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M3,예천,Yecheon,"Yecheon-gun, Gyeongsangbuk-do; upper Nakdong River",15.0,7.8,0.65,250.4,10.3,1.0,0.014,0.6,3.3,0.005,2.1,2.9786121945360335,3.877139376170717,728.0,114.55137145513714,867.365878221636,615.4346815434681,289.4467689446769,0.069,0.081,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M4,상주,Sangju,"Sangju-si, Gyeongsangbuk-do; upper–middle Nakdong",15.5,7.91,0.54,271.0,10.6,1.2,0.017,0.4,4.9,0.005,1.8,2.9986735061446126,4.186818113852783,673.0,84.42584844258484,741.9210759890256,456.1134356113435,263.87726638772665,0.058,0.064,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M5,낙단보,Nakdan Weir,"Sangju area, Gyeongsangbuk-do; Nakdong main stem",17.6,8.23,3.71,293.0,10.4,7.0,0.021,0.8,3.0,0.03,2.2,3.1269000329670322,4.188734337574977,709.0,140.72524407252442,913.5932937240142,583.0311483031148,256.5783356578336,0.089,0.125,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M6,해평,Haepyeong,"Gumi-si, Gyeongsangbuk-do; Nakdong main stem",18.0,7.9,9.47,267.3,11.0,9.6,0.021,1.0,5.7,0.03,2.3,3.08940111829436,3.9425523784269663,655.0,170.3393770339377,1022.4362831695153,537.9358437935844,289.30729893072987,0.09,0.121,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M7,구미,Gumi,"Gumi-si, Gyeongsangbuk-do; Nakdong main stem",19.2,8.5,2.79,440.0,11.1,7.0,0.046,1.4,5.3,0.07,2.5,2.906717424558587,4.07826943121825,685.0,165.13249651324963,1028.2805662369633,649.8837749883775,351.8363551836355,0.096,0.12,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M8,왜관,Waegwan,"Waegwan-eup, Chilgok-gun, Gyeongsangbuk-do",19.4,8.56,2.41,335.3,10.8,6.2,0.036,1.1,5.2,0.02,2.6,3.065147967684022,4.128520424295011,692.0,170.1999070199907,1058.321517386245,661.6922361692236,356.95025569502553,0.097,0.125,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M9,고령(취),Goryeong Raw Water,Raw-water sample associated with Goryeong WTP,17.0,7.8,5.26,296.0,11.2,7.4,0.038,0.7,4.3,0.06,2.7,3.1017885793667013,3.829899558636739,684.0,171.6875871687587,1049.4921703457758,642.7243142724313,293.0264993026499,0.092,0.113,False,False,False,False,False,main_stem,Goryeong,raw,10,autumn,20
2017-10-01,M10,달성,Dalseong,Daegu/Dalseong area; Nakdong main stem,18.3,8.31,2.83,310.4,10.8,7.0,0.035,0.5,5.6,0.02,2.5,2.861975136690648,3.8831751719825496,697.0,185.68107856810786,1053.5490207904493,721.2459321245931,375.8251975825197,0.091,0.11,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M11,고령,Goryeong,Goryeong-gun area; Nakdong River,19.1,8.84,2.02,457.6,12.7,5.2,0.054,1.8,6.2,0.05,3.0,2.870855593893129,4.000265982466109,591.0,244.49093444909346,1249.059543015608,673.0822873082287,387.1687587168758,0.114,0.126,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M12,용산,Yongsan,"Lower-middle Nakdong, Changnyeong reach",17.5,8.57,1.81,480.6,11.1,2.8,0.047,2.1,4.2,0.03,2.8,2.7474945010252902,4.288865970718979,668.0,314.78382147838215,1067.446413866957,750.3021850302184,345.83914458391445,0.097,0.103,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M13,남지,Namji,"Namji-eup, Changnyeong-gun, Gyeongsangnam-do",17.4,8.96,3.23,326.3,12.2,9.8,0.048,1.4,4.4,0.005,3.1,3.1119401190560056,3.840331319776066,705.0,332.4965132496513,1068.3126163810343,749.6513249651324,399.99999999999994,0.108,0.115,False,False,False,False,False,main_stem,,,10,autumn,20
2017-10-01,M14,본포,Bansong Raw Water,"Raw-water source for Bansong WTP, Changwon system",18.9,8.1,10.8,379.0,11.3,7.0,0.049,1.1,3.6,0.04,2.7,2.816552141996715,4.288275839619925,681.0,267.68944676894466,1069.0309045992508,715.5276615527661,425.0116225011622,0.094,0.115,False,False,False,False,False,main_stem,Bansong,raw,10,autumn,20
2017-10-01,M15,삼량진,Samnangjin,"Miryang-si, Gyeongsangnam-do; lower Nakdong",17.5,8.17,3.48,416.3,9.6,3.8,0.042,2.2,5.6,0.1,3.0,2.9282538202819777,4.361104173656893,699.0,284.1004184100418,1096.236689065645,774.7094374709437,445.79265457926545,0.1,0.125,False,False,False,False,False,main_stem,,,10,autumn,20
